GameID,Season,Date,Team,Home/Away,Opp,Outcome,HomeScore,OppScore,TotalScore,ORtg,DRtg,Pace,FTr,3PAr,TS%,TotalReb%,AST%,STL%,BLK%,eFG,TOV%,ORB%,FTperFGA,eFGagainst,TOVagainst,DRB%,FTperFGAallowed
7558,2017,11/17/17,POR,Away,SAC,L,82,86,168,91,95.5,90.1,0.198,0.309,0.466,50.6,43.3,8.9,1.4,0.414,16.2,26.2,0.185,0.447,12.4,73.3,0.118
7559,2017,11/18/17,POR,Home,SAC,W,102,90,192,109.6,96.7,93.1,0.3,0.3,0.644,55,50,6.4,11.1,0.614,17.7,15.6,0.229,0.427,10.2,81.3,0.157
7560,2017,11/20/17,POR,Away,MEM,W,100,92,192,105,96.6,95.2,0.386,0.181,0.515,63.2,33.3,1,16.1,0.434,13.4,33.3,0.337,0.43,7.7,90,0.209
7561,2017,11/22/17,POR,Away,PHI,L,81,101,182,78.8,98.2,102.9,0.27,0.292,0.407,45.7,46.7,7.8,10.3,0.376,14.6,19.3,0.157,0.494,15.6,77.1,0.133
7562,2017,11/24/17,POR,Away,BRK,W,127,125,252,123.4,121.4,102.9,0.365,0.156,0.57,48.9,50,4.9,17.3,0.531,5.9,26.1,0.26,0.55,7.6,71.7,0.15
7563,2017,11/25/17,POR,Away,WAS,W,108,105,213,110.4,107.3,97.8,0.275,0.3,0.602,52.6,43.9,3.1,9.1,0.569,15.1,16.7,0.213,0.506,10.3,83.3,0.169
7564,2017,11/27/17,POR,Away,NYK,W,103,91,194,107.5,95,95.8,0.313,0.253,0.545,46.9,48.6,10.4,4.1,0.488,8.7,11.9,0.265,0.426,11.7,74.1,0.182
7565,2017,11/30/17,POR,Home,MIL,L,91,103,194,94.5,107,96.3,0.205,0.277,0.503,58.8,48.6,5.2,4.5,0.458,17.4,25,0.181,0.517,8.8,88.9,0.149
7566,2017,12/2/17,POR,Home,NOP,L,116,123,239,113.5,120.4,102.2,0.105,0.333,0.528,47.8,42.6,5.9,5.5,0.5,3.5,17,0.105,0.61,9.3,89.7,0.209
7567,2017,12/5/17,POR,Home,WAS,L,92,106,198,98.3,113.3,93.5,0.269,0.346,0.527,48.2,56.3,2.1,7.8,0.487,17.1,17.5,0.205,0.534,8.6,75.6,0.124
7568,2017,12/9/17,POR,Home,HOU,L,117,124,241,120.3,127.5,97.2,0.136,0.466,0.627,48.5,42.2,4.1,10,0.614,13.9,20,0.102,0.6,11.4,78.8,0.453
7569,2017,12/11/17,POR,Away,GSW,L,104,111,215,111.1,118.6,93.6,0.284,0.318,0.525,48.1,37.8,11.8,3.3,0.46,8.3,25,0.261,0.613,13.8,81.8,0.163
7570,2017,12/13/17,POR,Away,MIA,W,102,95,197,119,110.8,85.7,0.319,0.389,0.621,47.8,38.9,8.2,4.8,0.569,11.8,16.1,0.278,0.563,15.4,73.7,0.194
7571,2017,12/15/17,POR,Away,ORL,W,95,88,183,97,89.9,97.9,0.174,0.209,0.513,50,48.6,7.1,16.4,0.477,13.1,14,0.151,0.44,14,83,0.167
7572,2017,12/16/17,POR,Away,CHO,W,93,91,184,93.8,91.8,99.1,0.228,0.304,0.535,48,51.4,2,4.6,0.532,18.7,11.6,0.114,0.38,5.2,76.4,0.188
7573,2017,12/18/17,POR,Away,MIN,L,107,108,215,113.2,114.2,94.6,0.06,0.286,0.621,55.6,56.5,6.3,11.1,0.607,16.5,25,0.06,0.5,9.1,75,0.187
7574,2017,12/20/17,POR,Home,SAS,L,91,93,184,95.8,97.9,95,0.146,0.26,0.445,41.1,47.4,13.7,3.2,0.427,7.3,21.4,0.094,0.557,22,73.5,0.063
7575,2017,12/22/17,POR,Home,DEN,L,85,102,187,98.2,117.9,86.5,0.193,0.265,0.472,41,42.9,6.9,6.7,0.458,9.1,23.3,0.108,0.535,13.3,60,0.129
7576,2017,12/23/17,POR,Away,LAL,W,95,92,187,95.2,92.2,99.8,0.147,0.263,0.47,46.1,48.7,7,13.3,0.463,9.8,17,0.074,0.471,15.3,77.6,0.141
7577,2017,12/28/17,POR,Home,PHI,W,114,110,224,113.8,109.8,100.2,0.627,0.32,0.596,56,42.9,7,5.5,0.52,13.6,20,0.48,0.575,12.2,88.6,0.115
7578,2017,12/30/17,POR,Away,ATL,L,89,104,193,95.7,111.8,93,0.153,0.294,0.491,50.5,52.8,9.7,13.6,0.465,18.1,31.9,0.118,0.528,12,70.5,0.112
7579,2017,1/1/18,POR,Away,CHI,W,124,120,244,114.7,111,97.9,0.167,0.306,0.535,46.3,53.2,6.5,6.5,0.5,6.5,21.8,0.148,0.486,9.5,71.7,0.183
7580,2017,1/2/18,POR,Away,CLE,L,110,127,237,111.9,129.2,98.3,0.211,0.356,0.559,51.8,59.5,5.1,9.8,0.539,13.2,28.9,0.144,0.596,9.2,78.9,0.337
7581,2017,1/5/18,POR,Home,ATL,W,110,89,199,115.9,93.7,94.9,0.175,0.375,0.638,53,69.8,11.6,8.8,0.619,14.8,17.6,0.138,0.41,14.5,77.6,0.253
7582,2017,1/7/18,POR,Home,SAS,W,111,110,221,117.6,116.5,94.4,0.109,0.25,0.576,47.5,39.6,7.4,8.6,0.565,8.5,22,0.076,0.562,13.2,74.4,0.235
7583,2017,1/9/18,POR,Away,OKC,W,117,106,223,121.1,109.7,96.6,0.321,0.284,0.633,52.5,44.2,10.4,3.8,0.593,14,22.9,0.259,0.518,12.8,75.6,0.226
7584,2017,1/10/18,POR,Away,HOU,L,112,121,233,109.8,118.7,102,0.386,0.313,0.577,44.9,52.5,4.9,9.7,0.536,11,15.8,0.277,0.51,10.5,66.7,0.19
7585,2017,1/12/18,POR,Away,NOP,L,113,119,232,113.7,119.7,99.4,0.139,0.416,0.527,47.6,53.3,13.1,9.5,0.505,9.3,29.2,0.109,0.591,16.3,73.5,0.268
7586,2017,1/14/18,POR,Away,MIN,L,103,120,223,108,125.8,95.4,0.215,0.316,0.596,50,48.7,6.3,4.9,0.563,16.4,20.5,0.177,0.581,10.4,81.1,0.338
7587,2017,1/16/18,POR,Home,PHO,W,118,111,229,124.6,117.2,94.7,0.11,0.385,0.618,50,45.7,7.4,12.5,0.599,8.6,22.5,0.099,0.506,11.6,73.9,0.236
7588,2017,1/18/18,POR,Home,IND,W,100,86,186,106.7,91.8,93.7,0.17,0.34,0.495,55.3,45.9,6.4,10.8,0.447,9.8,28,0.17,0.434,7.6,81.1,0.077
7589,2017,1/20/18,POR,Home,DAL,W,117,108,225,127.7,117.8,91.7,0.116,0.419,0.647,51.9,42.2,3.3,5.2,0.628,13.4,25.7,0.105,0.518,8.6,73.8,0.265
7590,2017,1/22/18,POR,Away,DEN,L,101,104,205,106.6,109.8,94.7,0.306,0.294,0.524,47.3,52.8,11.6,11.3,0.471,10.2,23.9,0.247,0.47,13.3,70.2,0.313
7591,2017,1/24/18,POR,Home,MIN,W,123,114,237,132,122.3,93.2,0.256,0.378,0.674,52.9,53.3,4.3,1.5,0.652,9.9,17.6,0.195,0.571,6,86.1,0.214
7592,2017,1/26/18,POR,Away,DAL,W,107,93,200,116.9,101.6,91.6,0.291,0.38,0.6,59.3,51.3,4.4,10.2,0.557,13.6,25.6,0.241,0.449,4.9,84.6,0.146
7593,2017,1/30/18,POR,Away,LAC,W,104,96,200,105.4,97.3,98.7,0.224,0.306,0.483,54.1,58.3,12.2,9.5,0.434,10,30.5,0.194,0.447,11.9,82,0.235
7594,2017,1/31/18,POR,Home,CHI,W,124,108,232,123.6,107.7,100.3,0.244,0.39,0.683,57.1,45.7,3,9.2,0.652,15.8,17.2,0.207,0.48,5.2,78.2,0.131
7595,2017,2/2/18,POR,Away,TOR,L,105,130,235,113.8,140.8,92.3,0.452,0.288,0.6,46.2,54.1,4.3,3.4,0.555,10.3,13.8,0.329,0.561,5.3,65.3,0.192
7596,2017,2/4/18,POR,Away,BOS,L,96,97,193,103.6,104.6,92.7,0.154,0.341,0.494,47.4,58.3,4.3,18.4,0.467,7.6,19.2,0.121,0.5,10.6,80,0.141
7597,2017,2/5/18,POR,Away,DET,L,91,111,202,95.2,116.2,95.6,0.085,0.351,0.467,46.9,48.6,9.4,8.6,0.447,11.8,24.1,0.074,0.585,13,76.2,0.091
7598,2017,2/8/18,POR,Home,CHO,W,109,103,212,102.3,96.6,96.5,0.244,0.344,0.547,56.4,43.9,6.6,10.8,0.506,14.6,19.6,0.2,0.454,9.4,87.3,0.143
7599,2017,2/9/18,POR,Away,SAC,W,118,100,218,123,104.2,95.9,0.205,0.398,0.615,51.1,41.9,10.4,6,0.574,10.3,22.5,0.193,0.472,10.8,75,0.167
7600,2017,2/11/18,POR,Home,UTA,L,96,115,211,100.9,120.9,95.1,0.309,0.309,0.522,38.9,48.5,7.4,6.5,0.463,12.4,12.5,0.259,0.54,11.7,66,0.227
7601,2017,2/14/18,POR,Home,GSW,W,123,117,240,119.7,113.8,102.8,0.258,0.355,0.594,54.4,44.4,8.8,0,0.548,11.2,28.3,0.226,0.55,14,81.8,0.2
7602,2017,2/23/18,POR,Away,UTA,W,100,81,181,105.5,85.5,94.8,0.161,0.276,0.537,48.8,35.9,11.6,9.4,0.5,11.4,14.6,0.149,0.462,18.7,81.4,0.115
7603,2017,2/24/18,POR,Away,PHO,W,106,104,210,103.6,101.7,102.3,0.303,0.303,0.472,48.5,38.5,5.9,11.5,0.424,5.1,21.1,0.222,0.511,11.9,85.7,0.172
7604,2017,2/27/18,POR,Home,SAC,W,116,99,215,118.5,101.1,97.9,0.202,0.405,0.634,56.6,61.4,10.2,3,0.613,15.7,25,0.155,0.483,11.3,86,0.159
7605,2017,3/1/18,POR,Home,MIN,W,108,99,207,108.8,99.7,99.3,0.38,0.326,0.503,49.5,47.2,9.1,9.2,0.44,6.9,23.1,0.293,0.471,13.7,80,0.224
7606,2017,3/3/18,POR,Home,OKC,W,108,100,208,110.4,102.3,97.8,0.261,0.375,0.55,54,51.3,6.1,12.5,0.506,13.3,31.1,0.216,0.473,10.7,78.6,0.154
7607,2017,3/5/18,POR,Away,LAL,W,108,103,211,104.8,100,103,0.458,0.277,0.542,51.5,54.3,5.8,10,0.482,12.3,14.9,0.337,0.454,9,86,0.276
7608,2017,3/6/18,POR,Home,NYK,W,111,87,198,119.4,93.6,93,0.296,0.407,0.606,56.7,62.9,4.3,6.3,0.556,17.2,33.3,0.259,0.464,13.5,80,0.12
7609,2017,3/9/18,POR,Home,GSW,W,125,108,233,135,116.6,92.6,0.303,0.438,0.62,58.2,47.7,4.3,4,0.584,9.8,34.1,0.236,0.564,10.1,84.2,0.256
7610,2017,3/12/18,POR,Home,MIA,W,115,99,214,118,101.6,97.4,0.361,0.434,0.598,52.1,60.5,5.1,10,0.542,11.1,20,0.301,0.484,10.1,80.4,0.121
7611,2017,3/15/18,POR,Home,CLE,W,113,105,218,118,109.7,95.7,0.198,0.365,0.541,59.5,60.5,4.2,6.4,0.51,6.3,28.9,0.156,0.581,11,94.9,0.15
7612,2017,3/17/18,POR,Home,DET,W,100,87,187,107.7,93.7,92.9,0.207,0.356,0.527,53.3,60.5,8.6,14.5,0.483,10.4,20.5,0.184,0.45,11.9,83.3,0.188
7613,2017,3/18/18,POR,Away,LAC,W,122,109,231,121.1,108.2,100.8,0.217,0.315,0.605,55.3,52.2,6.9,9.1,0.576,11.4,21.1,0.174,0.5,7.3,83,0.225
7614,2017,3/20/18,POR,Home,HOU,L,111,115,226,122.5,126.9,90.6,0.333,0.346,0.598,53.7,50,6.6,16.3,0.562,7.9,24.4,0.247,0.601,8.9,82.9,0.253
7615,2017,3/23/18,POR,Home,BOS,L,100,105,205,109.4,114.9,91.4,0.165,0.363,0.512,48.9,40,8.8,8.5,0.484,7.6,23.4,0.132,0.526,12.8,78,0.312
7616,2017,3/25/18,POR,Away,OKC,W,108,105,213,120,116.7,90,0.211,0.378,0.549,55.7,47.6,8.9,12.3,0.517,11.7,40.9,0.167,0.488,9.4,70.5,0.274
7617,2017,3/27/18,POR,Away,NOP,W,107,103,210,106.2,102.3,100.7,0.095,0.305,0.489,46.5,45.5,10.9,10,0.467,8.4,28.3,0.086,0.479,13.8,73.2,0.138
7618,2017,3/28/18,POR,Away,MEM,L,103,108,211,108,113.3,95.3,0.38,0.38,0.559,45.2,39.5,7.3,13.6,0.532,11.5,18.6,0.241,0.565,13.7,73.2,0.155
7619,2017,3/30/18,POR,Home,LAC,W,105,96,201,107.3,98.1,97.9,0.168,0.316,0.515,52.1,73.2,9.2,13.2,0.474,8.9,27.1,0.158,0.427,8.7,77.1,0.225
7620,2017,4/1/18,POR,Home,MEM,W,113,98,211,114.8,99.5,98.4,0.298,0.452,0.595,50.6,71.8,9.1,3,0.536,12,19.5,0.274,0.506,15.4,79.5,0.102
7621,2017,4/3/18,POR,Away,DAL,L,109,115,224,108.2,114.2,100.7,0.276,0.46,0.559,51.7,71.8,6,4.2,0.506,11.8,12.5,0.241,0.549,6.5,83.7,0.152
7622,2017,4/5/18,POR,Away,HOU,L,94,96,190,100.7,102.9,93.3,0.165,0.259,0.516,55.3,41,10.7,5.6,0.5,16.5,27.3,0.106,0.555,15.2,85.4,0.205
7623,2017,4/7/18,POR,Away,SAS,L,105,116,221,112.1,123.8,93.7,0.125,0.318,0.565,52.6,42.9,4.3,7.9,0.54,12.3,25.6,0.114,0.601,7,87.9,0.179
7624,2017,4/9/18,POR,Away,DEN,L,82,88,170,85.4,91.7,96,0.191,0.351,0.402,52.3,32.3,8.3,3.5,0.367,14.3,30,0.138,0.41,11.3,79.6,0.241
7625,2017,4/11/18,POR,Home,UTA,W,102,93,195,105,95.7,97.2,0.18,0.27,0.531,46.5,46.3,9.3,13.6,0.511,9.4,15.2,0.124,0.416,12.3,73.6,0.213
7626,2018,10/18/18,POR,Home,LAL,W,128,119,247,115.1,107,111.3,0.29,0.37,0.568,54,47.7,8.1,15.9,0.505,12.4,26.9,0.27,0.522,12.4,83.3,0.237
7627,2018,10/20/18,POR,Home,SAS,W,121,108,229,129.1,115.2,93.8,0.226,0.381,0.655,53.5,53.3,5.3,4.3,0.625,11.5,24.2,0.19,0.485,5.3,71.7,0.11
7628,2018,10/22/18,POR,Home,WAS,L,124,125,249,104.6,105.4,107.4,0.287,0.361,0.51,56.5,51.2,5.1,5.5,0.449,13.5,28.8,0.25,0.486,7.6,81.5,0.164
7629,2018,10/25/18,POR,Away,ORL,W,128,114,242,133.7,119.1,95.7,0.299,0.31,0.65,52.4,50,6.3,10.7,0.615,9.2,29.3,0.241,0.57,12.9,74.4,0.186
7630,2018,10/27/18,POR,Away,MIA,L,111,120,231,111.2,120.2,99.9,0.318,0.375,0.553,42.9,37.8,7,14,0.489,8.2,16.7,0.284,0.536,10,68,0.177
7631,2018,10/29/18,POR,Away,IND,W,103,93,196,108.1,97.6,95.3,0.231,0.333,0.599,58.8,50,3.1,4.2,0.551,17.3,24.3,0.218,0.444,7.5,85.4,0.144
7632,2018,10/30/18,POR,Away,HOU,W,104,85,189,108.4,88.6,96,0.288,0.25,0.577,51,44.7,4.2,7.5,0.525,15.9,19.4,0.25,0.375,9.4,68.8,0.135
7633,2018,11/1/18,POR,Home,NOP,W,132,119,251,126.3,113.9,104.5,0.356,0.402,0.656,51.1,59.1,3.8,6.2,0.609,12.2,21.1,0.299,0.468,9.8,73.1,0.33
7634,2018,11/3/18,POR,Home,LAL,L,110,114,224,102,105.8,107.8,0.212,0.337,0.484,50,45.5,9.3,7.7,0.452,11,28.1,0.154,0.57,17.1,79.1,0.186
7635,2018,11/4/18,POR,Home,MIN,W,111,81,192,115.6,84.4,96,0.372,0.326,0.555,63.5,39.5,7.3,1.6,0.483,13.8,40.5,0.326,0.349,9.7,79,0.172
7636,2018,11/6/18,POR,Home,MIL,W,118,103,221,126.1,110,93.6,0.088,0.473,0.624,54.8,47.9,7.5,6,0.621,11.3,26.8,0.055,0.522,10.3,76.9,0.076
7637,2018,11/8/18,POR,Home,LAC,W,116,105,221,120.5,109,96.3,0.289,0.268,0.531,56.4,45,4.2,12.1,0.464,5.2,29.2,0.268,0.506,6.7,84.8,0.169
7638,2018,11/11/18,POR,Home,BOS,W,100,94,194,105,98.7,95.2,0.116,0.419,0.553,56.7,56.4,4.2,3.9,0.535,18.9,32.6,0.093,0.462,11,78.4,0.086
7639,2018,11/14/18,POR,Away,LAL,L,117,126,243,112.7,121.4,103.8,0.247,0.355,0.567,49.5,58.5,7.7,16.4,0.516,12,22.9,0.226,0.554,11.1,76.6,0.247
7640,2018,11/16/18,POR,Away,MIN,L,96,112,208,96.3,112.3,99.7,0.227,0.33,0.496,52.7,43.2,6,1.6,0.466,15.7,24.4,0.159,0.565,11,80.4,0.087
7641,2018,11/18/18,POR,Away,WAS,W,119,109,228,113.3,103.8,105,0.407,0.349,0.587,54.7,66.7,3.8,4.7,0.517,12.9,20.9,0.349,0.516,9.5,82.7,0.104
7642,2018,11/20/18,POR,Away,NYK,W,118,114,232,122.9,118.7,96,0.179,0.368,0.576,50.6,55.6,8.3,7.4,0.558,9.7,30.4,0.126,0.584,13.9,74.4,0.205
7643,2018,11/21/18,POR,Away,MIL,L,100,143,243,90,128.7,111.1,0.301,0.441,0.475,40.4,38.2,7.2,9.5,0.414,13.9,17.9,0.247,0.597,10.8,69.8,0.13
7644,2018,11/23/18,POR,Away,GSW,L,97,125,222,97.2,125.3,99.8,0.237,0.258,0.472,47.6,57.9,9,3.8,0.457,11.2,24.5,0.129,0.665,14,81.8,0.141
7645,2018,11/25/18,POR,Home,LAC,L,100,104,204,104.6,108.7,95.6,0.103,0.392,0.493,54.7,42.9,2.1,7.7,0.474,10.6,30.2,0.082,0.45,3.7,79.2,0.256
7646,2018,11/28/18,POR,Home,ORL,W,115,112,227,119.7,116.5,96.1,0.376,0.459,0.58,56,64.9,8.3,2,0.547,10,27.7,0.259,0.605,13.8,91.9,0.173
7647,2018,11/30/18,POR,Home,DEN,L,112,113,225,118.9,119.9,94.2,0.247,0.259,0.594,51.8,42.2,7.4,10.5,0.565,12.9,30,0.188,0.54,10.1,71.1,0.218
7648,2018,12/2/18,POR,Away,SAS,L,118,131,249,119.7,132.9,98.6,0.186,0.337,0.634,50.7,55.6,6.1,7.4,0.593,15.4,23.7,0.186,0.669,11.5,83.9,0.241
7649,2018,12/4/18,POR,Away,DAL,L,102,111,213,102.5,111.6,99.5,0.274,0.286,0.542,49,52.6,7,10.3,0.494,16.1,23.9,0.226,0.494,11.2,71.2,0.273
7650,2018,12/6/18,POR,Home,PHO,W,108,86,194,108.6,86.4,99.5,0.318,0.318,0.557,57.7,58.5,10.1,9.4,0.535,14.9,30.2,0.2,0.412,14.1,79.6,0.121
7651,2018,12/8/18,POR,Home,MIN,W,113,105,218,113.2,105.2,99.8,0.361,0.398,0.587,57,59,10,12,0.53,16.5,31.8,0.301,0.478,10.6,79.6,0.198
7652,2018,12/11/18,POR,Away,HOU,L,104,111,215,113.3,121,91.8,0.241,0.287,0.54,51.2,52.6,1.1,7.1,0.494,12.7,30.2,0.207,0.547,6.7,72.1,0.212
7653,2018,12/12/18,POR,Away,MEM,L,83,92,175,84.5,93.7,98.2,0.184,0.253,0.441,46.3,46.9,11.2,15.5,0.402,13,8.7,0.149,0.463,11.5,81.6,0.195
7654,2018,12/14/18,POR,Home,TOR,W,128,122,250,133.3,127.1,96,0.223,0.287,0.62,50.7,60.4,10.4,8.5,0.58,7.2,27.9,0.202,0.667,15.5,81.3,0.231
7655,2018,12/17/18,POR,Away,LAC,W,131,127,258,130.5,126.5,100.4,0.36,0.233,0.657,47.1,55.3,5,7.1,0.605,9.9,17.1,0.314,0.566,9.1,77.1,0.398
7656,2018,12/19/18,POR,Home,MEM,W,99,92,191,111.8,103.9,88.6,0.267,0.347,0.591,54.4,45.7,10.2,7.8,0.54,20,32.4,0.24,0.481,13.9,73.8,0.218
7657,2018,12/21/18,POR,Home,UTA,L,90,120,210,93.1,124.2,96.6,0.207,0.368,0.474,50,48.6,8.3,11.1,0.46,12.9,26.5,0.115,0.647,14,82.9,0.118
7658,2018,12/23/18,POR,Home,DAL,W,121,118,239,107.6,104.9,101.8,0.163,0.365,0.543,52,59.2,4.4,8.7,0.524,7.5,14.6,0.115,0.476,7.2,85.2,0.194
7659,2018,12/25/18,POR,Away,UTA,L,96,117,213,96.4,117.5,99.6,0.292,0.258,0.478,46.2,57.1,7,5.6,0.444,10.7,21.6,0.191,0.633,15.4,77.5,0.145
7660,2018,12/27/18,POR,Away,GSW,W,110,109,219,97.7,96.9,101.9,0.219,0.381,0.478,47.8,52.6,6.2,6.5,0.424,10.8,19.6,0.2,0.486,11.8,75.4,0.057
7661,2018,12/29/18,POR,Home,GSW,L,105,115,220,106.1,116.2,98.9,0.242,0.341,0.521,52.3,46.2,6.1,7.3,0.478,11.4,22.9,0.198,0.575,11.5,87.5,0.288
7662,2018,12/30/18,POR,Home,PHI,W,129,95,224,120.3,88.6,107.3,0.301,0.265,0.686,62.1,57.1,1.9,3.8,0.663,18.3,20.6,0.229,0.396,9.3,85.2,0.198
7663,2018,1/1/19,POR,Away,SAC,W,113,108,221,100.9,96.5,101.4,0.333,0.356,0.547,51.4,56.4,9.8,12.2,0.483,14.9,20.4,0.289,0.43,9.8,76.7,0.078
7664,2018,1/4/19,POR,Home,OKC,L,109,111,220,106.8,108.8,102.1,0.221,0.326,0.523,50.5,73.2,5.9,7.2,0.479,10.3,22.4,0.189,0.468,8.7,78,0.245
7665,2018,1/5/19,POR,Home,HOU,W,110,101,211,122.2,112.2,90,0.213,0.298,0.535,54,62.8,7.8,4.3,0.505,8.1,36.2,0.16,0.542,11.8,75,0.119
7666,2018,1/7/19,POR,Home,NYK,W,111,101,212,114.5,104.2,96.9,0.341,0.365,0.568,51.5,62.5,7.2,7.6,0.535,12.5,26.1,0.235,0.444,9.8,73.6,0.247
7667,2018,1/9/19,POR,Home,CHI,W,124,112,236,123,111.1,100.8,0.253,0.313,0.672,53.8,59.6,6,9.9,0.633,14.8,18.2,0.229,0.511,10.6,78.7,0.183
7668,2018,1/11/19,POR,Home,CHO,W,127,96,223,129.7,98.1,97.9,0.097,0.43,0.655,52.2,59.6,10.2,26.7,0.64,8.5,17.5,0.086,0.472,11.8,80,0.122
7669,2018,1/13/19,POR,Away,DEN,L,113,116,229,118.4,121.6,95.4,0.25,0.386,0.578,52.7,62.5,5.2,1.7,0.523,8.4,20.5,0.239,0.611,10.9,88.6,0.21
7670,2018,1/14/19,POR,Away,SAC,L,107,115,222,108.8,117,98.3,0.315,0.337,0.511,50.5,59.5,6.1,4.9,0.457,11.8,31.5,0.25,0.552,11.8,74.4,0.218
7671,2018,1/16/19,POR,Home,CLE,W,129,112,241,139.4,121,92.6,0.258,0.326,0.651,50,59.6,1.1,7.9,0.618,3.9,19.4,0.213,0.505,2.8,73.9,0.168
7672,2018,1/18/19,POR,Home,NOP,W,128,112,240,129.2,113,99.1,0.252,0.33,0.559,56.4,62.5,8.1,5.1,0.519,5,34.6,0.204,0.536,11.1,83.3,0.262
7673,2018,1/21/19,POR,Away,UTA,W,109,104,213,109.5,104.5,99.5,0.167,0.2,0.564,47.8,66.7,6,15.5,0.544,7.6,16.7,0.122,0.434,12.5,74,0.275
7674,2018,1/22/19,POR,Away,OKC,L,114,123,237,115.2,124.3,99,0.232,0.379,0.545,58.4,48.8,7.1,4.8,0.505,15.4,41.7,0.189,0.571,9.1,78,0.306
7675,2018,1/24/19,POR,Away,PHO,W,120,106,226,116.9,103.2,102.7,0.213,0.277,0.584,57.6,56.8,7.8,16,0.532,13.5,31.8,0.213,0.483,13.8,81.3,0.239
7676,2018,1/26/19,POR,Home,ATL,W,120,111,231,120.8,111.8,99.3,0.366,0.366,0.63,56.6,63.4,8.1,11.9,0.567,15.9,28.9,0.329,0.522,9,80,0.163
7677,2018,1/30/19,POR,Home,UTA,W,132,105,237,132.3,105.2,99.8,0.256,0.356,0.659,56.1,58.3,7,9.8,0.622,11.5,28.2,0.222,0.512,14.5,81.4,0.212
7678,2018,2/5/19,POR,Home,MIA,L,108,118,226,110.3,120.6,97.9,0.129,0.419,0.549,41.8,71.4,6.1,3.3,0.532,10.1,15.6,0.097,0.584,11.3,76.5,0.253
7679,2018,2/7/19,POR,Home,SAS,W,127,118,245,124.4,115.6,102.1,0.198,0.341,0.642,43.4,53.1,10.8,5.7,0.599,7.5,10.8,0.198,0.593,15.6,74.4,0.11
7680,2018,2/10/19,POR,Away,DAL,L,101,102,203,103.6,104.7,97.5,0.163,0.337,0.548,55.2,57.1,7.2,8,0.541,17.1,30,0.093,0.483,13.4,76.6,0.207
7681,2018,2/11/19,POR,Away,OKC,L,111,120,231,108,116.7,102.8,0.437,0.333,0.535,50.5,50,7.8,13.7,0.477,11.1,20.8,0.322,0.57,10.8,83.7,0.256
7682,2018,2/13/19,POR,Home,GSW,W,129,107,236,139.7,115.9,92.3,0.366,0.398,0.597,49.5,55.8,3.2,6.8,0.548,3.6,31.1,0.29,0.469,7.1,65.4,0.165
7683,2018,2/21/19,POR,Away,BRK,W,113,99,212,110.9,97.1,101.9,0.152,0.305,0.504,55,41.3,6.9,16.1,0.471,10.4,33.9,0.133,0.429,10.4,77.4,0.217
7684,2018,2/23/19,POR,Away,PHI,W,130,115,245,130,115,100,0.293,0.232,0.582,61.6,59.2,8,9.5,0.52,9,42.2,0.273,0.534,10,82.9,0.253
7685,2018,2/25/19,POR,Away,CLE,W,123,110,233,132.5,118.5,92.8,0.282,0.372,0.701,52.9,59.1,5.4,10.9,0.679,12.9,18.2,0.218,0.489,6.5,75,0.258
7686,2018,2/27/19,POR,Away,BOS,W,97,92,189,102,96.8,95.1,0.222,0.367,0.491,53.9,36.8,11.6,3.4,0.456,10,28.3,0.167,0.494,15,81.4,0.081
7687,2018,3/1/19,POR,Away,TOR,L,117,119,236,116.5,118.5,100.4,0.271,0.388,0.615,56.8,57.1,9,7.5,0.576,14.4,23.1,0.224,0.617,13.4,94.3,0.235
7688,2018,3/3/19,POR,Away,CHO,W,118,108,226,118.8,108.8,99.3,0.24,0.333,0.556,57.8,60.5,9.1,6,0.505,9.4,29.5,0.219,0.53,11.4,89.7,0.241
7689,2018,3/5/19,POR,Away,MEM,L,111,120,231,109.4,118.3,101.4,0.266,0.367,0.629,51.4,59.5,6.9,8.3,0.589,18.5,14.3,0.228,0.62,15,88.6,0.36
7690,2018,3/7/19,POR,Home,OKC,L,121,129,250,107.1,114.2,102.3,0.5,0.436,0.528,46.8,37.8,6.2,10.3,0.441,10.9,25,0.404,0.495,11.2,69.8,0.238
7691,2018,3/9/19,POR,Home,PHO,W,127,120,247,120.9,114.2,105.1,0.419,0.337,0.624,54.7,44.2,4.8,9.2,0.576,13.6,28.6,0.326,0.461,6.5,75.5,0.243
7692,2018,3/12/19,POR,Away,LAC,W,125,104,229,133.7,111.2,93.5,0.271,0.323,0.582,49.5,57.4,8.6,3.8,0.552,10,40.9,0.198,0.447,9.3,56.1,0.2
7693,2018,3/15/19,POR,Away,NOP,W,122,110,232,119.4,107.7,102.2,0.333,0.281,0.554,54.5,60.5,6.9,12.5,0.5,12,35.4,0.271,0.521,9.5,72.5,0.128
7694,2018,3/16/19,POR,Away,SAS,L,103,108,211,105.7,110.9,97.4,0.139,0.277,0.481,53.7,54.8,4.1,3.2,0.45,6.9,25.9,0.119,0.519,9.8,90.2,0.329
7695,2018,3/18/19,POR,Home,IND,W,106,98,204,115.1,106.4,92.1,0.266,0.405,0.601,49.4,64.9,8.7,15.3,0.551,16.2,22.9,0.241,0.482,12.3,71.4,0.217
7696,2018,3/20/19,POR,Home,DAL,W,126,118,244,124.8,116.9,100.9,0.275,0.396,0.618,57.8,51.1,5.9,7,0.582,12.1,29.3,0.22,0.552,10.1,85.7,0.253
